instrument_type	lat	lon	depth	start_date	end_date	poc	trap_type	doi	days	key
sediment_trap	17.4	58.8	3141	1995-03-10	1995-03-18	12.01	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2515
sediment_trap	17.4	58.8	903	1995-03-18	1995-03-27	13.21	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2517
sediment_trap	17.4	58.8	1974	1995-03-18	1995-03-27	13.3	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2517
sediment_trap	17.4	58.8	3141	1995-03-18	1995-03-27	9.99	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2517
sediment_trap	17.4	58.8	828	1995-03-27	1995-04-13	3.93	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2519
sediment_trap	17.4	58.8	903	1995-03-27	1995-04-04	8.09	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2518
sediment_trap	17.4	58.8	1974	1995-03-27	1995-04-04	15.21	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2518
sediment_trap	17.4	58.8	3141	1995-03-27	1995-04-04	11.15	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2518
sediment_trap	17.4	58.8	903	1995-04-04	1995-04-13	5.79	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2520
sediment_trap	17.4	58.8	1974	1995-04-04	1995-04-13	12.29	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2520
sediment_trap	17.4	58.8	3141	1995-04-04	1995-04-13	7.35	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2520
sediment_trap	17.4	58.8	828	1995-04-13	1995-04-30	6.61	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2522
sediment_trap	17.4	58.8	903	1995-04-13	1995-04-21	13.66	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2521
sediment_trap	17.4	58.8	1974	1995-04-13	1995-04-21	10.68	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2521
sediment_trap	17.4	58.8	3141	1995-04-13	1995-04-21	19.55	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2521
sediment_trap	17.4	58.8	903	1995-04-21	1995-04-30	3.18	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2523
sediment_trap	17.4	58.8	1974	1995-04-21	1995-04-30	14.19	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2523
sediment_trap	17.4	58.8	3141	1995-04-21	1995-04-30	8.93	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2523
sediment_trap	17.4	58.8	849	1995-05-17	1995-06-03	13.4	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2524
sediment_trap	17.4	58.8	924	1995-05-17	1995-06-03	12.42	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2524
sediment_trap	17.4	58.8	1996	1995-05-17	1995-06-03	10.72	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2524
sediment_trap	17.4	58.8	3159	1995-05-17	1995-06-03	5.61	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2524
sediment_trap	17.4	58.8	924	1995-06-03	1995-06-20	11.85	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2525
sediment_trap	17.4	58.8	1996	1995-06-03	1995-06-20	11.52	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2525
sediment_trap	17.4	58.8	3159	1995-06-03	1995-06-20	8.72	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2525
sediment_trap	17.4	58.8	849	1995-06-20	1995-07-07	12.76	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2526
sediment_trap	17.4	58.8	924	1995-06-20	1995-07-07	12.58	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2526
sediment_trap	17.4	58.8	1996	1995-06-20	1995-07-07	12.02	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2526
sediment_trap	17.4	58.8	3159	1995-06-20	1995-07-07	11.24	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2526
sediment_trap	17.4	58.8	849	1995-07-07	1995-07-24	15.32	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2528
sediment_trap	17.4	58.8	924	1995-07-07	1995-07-15	15.78	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2527
sediment_trap	17.4	58.8	1996	1995-07-07	1995-07-15	9.9	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2527
sediment_trap	17.4	58.8	3159	1995-07-07	1995-07-15	9.11	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2527
sediment_trap	17.4	58.8	924	1995-07-15	1995-07-24	16.04	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2529
sediment_trap	17.4	58.8	1996	1995-07-15	1995-07-24	11.47	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2529
sediment_trap	17.4	58.8	3159	1995-07-15	1995-07-24	12.08	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2529
sediment_trap	17.4	58.8	849	1995-07-24	1995-08-10	16.69	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2531
sediment_trap	17.4	58.8	924	1995-07-24	1995-08-01	12.94	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2530
sediment_trap	17.4	58.8	1996	1995-07-24	1995-08-01	9.76	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2530
sediment_trap	17.4	58.8	3159	1995-07-24	1995-08-01	10.27	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2530
sediment_trap	17.4	58.8	924	1995-08-01	1995-08-10	21.91	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2532
sediment_trap	17.4	58.8	1996	1995-08-01	1995-08-10	9.76	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2532
sediment_trap	17.4	58.8	3159	1995-08-01	1995-08-10	8.31	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2532
sediment_trap	17.4	58.8	849	1995-08-10	1995-08-18	61.31	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2534
sediment_trap	17.4	58.8	924	1995-08-10	1995-08-14	62.48	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2533
sediment_trap	17.4	58.8	1996	1995-08-10	1995-08-14	22.9	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2533
sediment_trap	17.4	58.8	3159	1995-08-10	1995-08-14	8.84	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2533
sediment_trap	17.4	58.8	924	1995-08-14	1995-08-18	57.35	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2535
sediment_trap	17.4	58.8	1996	1995-08-14	1995-08-18	45.58	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2535
sediment_trap	17.4	58.8	849	1995-08-18	1995-08-27	21.91	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2536
sediment_trap	17.4	58.8	924	1995-08-18	1995-08-27	27.82	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2536
sediment_trap	17.4	58.8	1996	1995-08-18	1995-08-27	34.15	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2536
sediment_trap	17.4	58.8	3159	1995-08-18	1995-08-27	6.2	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2536
sediment_trap	17.4	58.8	849	1995-08-27	1995-09-04	18.47	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2537
sediment_trap	17.4	58.8	924	1995-08-27	1995-09-04	27.59	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2537
sediment_trap	17.4	58.8	1996	1995-08-27	1995-09-04	32	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2537
sediment_trap	17.4	58.8	3159	1995-08-27	1995-09-04	36.33	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2537
sediment_trap	17.4	58.8	849	1995-09-04	1995-09-13	63.71	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2538
sediment_trap	17.4	58.8	924	1995-09-04	1995-09-13	16.81	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2538
sediment_trap	17.4	58.8	1996	1995-09-04	1995-09-13	39.81	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2538
sediment_trap	17.4	58.8	3159	1995-09-04	1995-09-13	29.39	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2538
sediment_trap	17.4	58.8	849	1995-09-13	1995-09-30	21.3	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2540
sediment_trap	17.4	58.8	1996	1995-09-13	1995-09-21	59.28	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2539
sediment_trap	17.4	58.8	3159	1995-09-13	1995-09-21	59.37	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2539
sediment_trap	17.4	58.8	3159	1995-09-21	1995-09-30	61.5	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2541
sediment_trap	17.4	58.8	849	1995-09-30	1995-10-17	3.71	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2543
sediment_trap	17.4	58.8	3159	1995-09-30	1995-10-08	24.11	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2542
sediment_trap	17.4	58.8	3159	1995-10-08	1995-10-17	13.06	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2544
sediment_trap	17.4	58.8	849	1995-10-17	1995-11-20	2.34	moored	10.1594/PANGAEA.855600	33.895833333333336	SED_TRAP_2546
sediment_trap	17.4	58.8	3159	1995-10-17	1995-10-25	3.48	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2545
sediment_trap	17.4	58.8	3159	1995-10-25	1995-11-03	6.63	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2547
sediment_trap	17.4	58.8	3159	1995-11-03	1995-11-20	9.42	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2548
sediment_trap	17.4	58.8	849	1995-11-20	1995-12-24	3.47	moored	10.1594/PANGAEA.855600	34.895833333333336	SED_TRAP_2550
sediment_trap	17.4	58.8	3159	1995-11-20	1995-12-07	7.9	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2549
sediment_trap	17.4	58.8	3159	1995-12-07	1995-12-24	8.23	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2551
sediment_trap	17.22	59.59	792	1995-05-17	1995-06-03	7.99	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2468
sediment_trap	17.22	59.59	888	1995-05-17	1995-06-03	8.28	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2468
sediment_trap	17.22	59.59	1882	1995-05-17	1995-06-03	8.49	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2468
sediment_trap	17.22	59.59	2991	1995-05-17	1995-06-03	7.47	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2468
sediment_trap	17.22	59.59	792	1995-06-03	1995-06-20	11.07	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2469
sediment_trap	17.22	59.59	888	1995-06-03	1995-06-20	12.28	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2469
sediment_trap	17.22	59.59	1882	1995-06-03	1995-06-20	10.84	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2469
sediment_trap	17.22	59.59	2991	1995-06-03	1995-06-20	9.66	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2469
sediment_trap	17.22	59.59	792	1995-06-20	1995-07-07	13.49	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2470
sediment_trap	17.22	59.59	888	1995-06-20	1995-07-07	12.53	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2470
sediment_trap	17.22	59.59	1882	1995-06-20	1995-07-07	10.42	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2470
sediment_trap	17.22	59.59	2991	1995-06-20	1995-07-07	7.45	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2470
sediment_trap	17.22	59.59	792	1995-07-07	1995-07-24	21.15	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2472
sediment_trap	17.22	59.59	888	1995-07-07	1995-07-15	34.47	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2471
sediment_trap	17.22	59.59	1882	1995-07-07	1995-07-15	20.3	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2471
sediment_trap	17.22	59.59	888	1995-07-15	1995-07-24	24.11	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2473
sediment_trap	17.22	59.59	1882	1995-07-15	1995-07-24	71.41	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2473
sediment_trap	17.22	59.59	2991	1995-07-15	1995-07-24	49.18	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2473
sediment_trap	17.22	59.59	792	1995-07-24	1995-08-10	5.15	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2475
sediment_trap	17.22	59.59	888	1995-07-24	1995-08-01	5.21	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2474
sediment_trap	17.22	59.59	1882	1995-07-24	1995-08-01	24.22	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2474
sediment_trap	17.22	59.59	2991	1995-07-24	1995-08-01	34.56	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2474
sediment_trap	17.22	59.59	888	1995-08-01	1995-08-10	4.95	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2476
sediment_trap	17.22	59.59	1882	1995-08-01	1995-08-10	18.51	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2476
sediment_trap	17.22	59.59	792	1995-08-10	1995-08-18	55.12	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2478
sediment_trap	17.22	59.59	888	1995-08-10	1995-08-14	11.26	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2477
sediment_trap	17.22	59.59	1882	1995-08-10	1995-08-14	26.95	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2477
sediment_trap	17.22	59.59	2991	1995-08-10	1995-08-14	14.92	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2477
sediment_trap	17.22	59.59	888	1995-08-14	1995-08-18	18.27	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2479
sediment_trap	17.22	59.59	1882	1995-08-14	1995-08-18	27.55	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2479
sediment_trap	17.22	59.59	2991	1995-08-14	1995-08-18	18.7	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2479
sediment_trap	17.22	59.59	792	1995-08-18	1995-08-27	65.06	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2480
sediment_trap	17.22	59.59	888	1995-08-18	1995-08-27	49.94	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2480
sediment_trap	17.22	59.59	1882	1995-08-18	1995-08-27	45.68	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2480
sediment_trap	17.22	59.59	2991	1995-08-18	1995-08-27	22.72	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2480
sediment_trap	17.22	59.59	792	1995-08-27	1995-09-04	11.49	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2481
sediment_trap	17.22	59.59	888	1995-08-27	1995-09-04	18.29	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2481
sediment_trap	17.22	59.59	1882	1995-08-27	1995-09-04	32.72	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2481
sediment_trap	17.22	59.59	2991	1995-08-27	1995-09-04	28.99	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2481
sediment_trap	17.22	59.59	792	1995-09-04	1995-09-13	33.09	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2482
sediment_trap	17.22	59.59	888	1995-09-04	1995-09-13	33.88	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2482
sediment_trap	17.22	59.59	1882	1995-09-04	1995-09-13	31.52	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2482
sediment_trap	17.22	59.59	2991	1995-09-04	1995-09-13	22.08	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2482
sediment_trap	17.22	59.59	792	1995-09-13	1995-09-30	28.05	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2484
sediment_trap	17.22	59.59	888	1995-09-13	1995-09-21	18.48	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2483
sediment_trap	17.22	59.59	1882	1995-09-13	1995-09-21	32.95	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2483
sediment_trap	17.22	59.59	2991	1995-09-13	1995-09-21	26.66	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2483
sediment_trap	17.22	59.59	1882	1995-09-21	1995-09-30	18.28	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2485
sediment_trap	17.22	59.59	2991	1995-09-21	1995-09-30	23.43	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2485
sediment_trap	17.22	59.59	792	1995-09-30	1995-10-17	10.43	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2487
sediment_trap	17.22	59.59	1882	1995-09-30	1995-10-08	11.78	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2486
sediment_trap	17.22	59.59	2991	1995-09-30	1995-10-08	16.35	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2486
sediment_trap	17.22	59.59	1882	1995-10-08	1995-10-17	9.43	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2488
sediment_trap	17.22	59.59	2991	1995-10-08	1995-10-17	9.84	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2488
sediment_trap	17.22	59.59	792	1995-10-17	1995-11-20	6.14	moored	10.1594/PANGAEA.855600	33.895833333333336	SED_TRAP_2490
sediment_trap	17.22	59.59	1882	1995-10-17	1995-10-25	6.99	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2489
sediment_trap	17.22	59.59	2991	1995-10-17	1995-10-25	7.21	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2489
sediment_trap	17.22	59.59	1882	1995-10-25	1995-11-03	5.54	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2491
sediment_trap	17.22	59.59	2991	1995-10-25	1995-11-03	5.44	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2491
sediment_trap	17.22	59.59	1882	1995-11-03	1995-11-20	10.98	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2492
sediment_trap	17.22	59.59	2991	1995-11-03	1995-11-20	9.04	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2492
sediment_trap	17.22	59.59	792	1995-11-20	1995-12-24	5.45	moored	10.1594/PANGAEA.855600	34.895833333333336	SED_TRAP_2494
sediment_trap	17.22	59.59	1882	1995-11-20	1995-12-07	8.01	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2493
sediment_trap	17.22	59.59	2991	1995-11-20	1995-12-07	5.07	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2493
sediment_trap	17.22	59.59	1882	1995-12-07	1995-12-24	16.2	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2495
sediment_trap	17.22	59.59	2991	1995-12-07	1995-12-24	11.67	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2495
sediment_trap	15.98	61.5	2215	1995-05-17	1995-06-03	8.06	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2321
sediment_trap	15.98	61.5	3489	1995-05-17	1995-06-03	6.05	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2321
sediment_trap	15.98	61.5	807	1995-06-03	1995-06-20	6.57	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2322
sediment_trap	15.98	61.5	2215	1995-06-03	1995-06-20	5.59	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2322
sediment_trap	15.98	61.5	3489	1995-06-03	1995-06-20	5.52	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2322
sediment_trap	15.98	61.5	807	1995-06-20	1995-07-07	7.97	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2323
sediment_trap	15.98	61.5	2215	1995-06-20	1995-07-07	5.87	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2323
sediment_trap	15.98	61.5	3489	1995-06-20	1995-07-07	5.57	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2323
sediment_trap	15.98	61.5	807	1995-07-07	1995-07-15	37.49	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2324
sediment_trap	15.98	61.5	2215	1995-07-07	1995-07-15	10.57	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2324
sediment_trap	15.98	61.5	3489	1995-07-07	1995-07-15	5.41	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2324
sediment_trap	15.98	61.5	807	1995-07-15	1995-07-24	24.63	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2325
sediment_trap	15.98	61.5	2215	1995-07-15	1995-07-24	33.31	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2325
sediment_trap	15.98	61.5	3489	1995-07-15	1995-07-24	25.24	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2325
sediment_trap	15.98	61.5	807	1995-07-24	1995-08-01	25.26	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2326
sediment_trap	15.98	61.5	2215	1995-07-24	1995-08-01	16.87	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2326
sediment_trap	15.98	61.5	3489	1995-07-24	1995-08-01	12.4	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2326
sediment_trap	15.98	61.5	807	1995-08-01	1995-08-10	13.14	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2327
sediment_trap	15.98	61.5	2215	1995-08-01	1995-08-10	12.31	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2327
sediment_trap	15.98	61.5	3489	1995-08-01	1995-08-10	9.21	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2327
sediment_trap	15.98	61.5	807	1995-08-10	1995-08-14	11.34	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2328
sediment_trap	15.98	61.5	2215	1995-08-10	1995-08-14	11.02	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2328
sediment_trap	15.98	61.5	3489	1995-08-10	1995-08-14	11.43	moored	10.1594/PANGAEA.855600	4.208333333333333	SED_TRAP_2328
sediment_trap	15.98	61.5	807	1995-08-14	1995-08-18	10.38	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2329
sediment_trap	15.98	61.5	2215	1995-08-14	1995-08-18	7.98	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2329
sediment_trap	15.98	61.5	3489	1995-08-14	1995-08-18	13.57	moored	10.1594/PANGAEA.855600	4.458333333333333	SED_TRAP_2329
sediment_trap	15.98	61.5	807	1995-08-18	1995-08-27	39.36	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2330
sediment_trap	15.98	61.5	2215	1995-08-18	1995-08-27	21.38	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2330
sediment_trap	15.98	61.5	3489	1995-08-18	1995-08-27	9.19	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2330
sediment_trap	15.98	61.5	2215	1995-08-27	1995-09-04	22.39	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2331
sediment_trap	15.98	61.5	3489	1995-08-27	1995-09-04	15.1	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2331
sediment_trap	15.98	61.5	2215	1995-09-04	1995-09-13	18.1	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2332
sediment_trap	15.98	61.5	3489	1995-09-04	1995-09-13	8.52	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2332
sediment_trap	15.98	61.5	2215	1995-09-13	1995-09-21	27.23	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2333
sediment_trap	15.98	61.5	3489	1995-09-13	1995-09-21	13.2	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2333
sediment_trap	15.98	61.5	2215	1995-09-21	1995-09-30	16.82	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2334
sediment_trap	15.98	61.5	3489	1995-09-21	1995-09-30	14.39	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2334
sediment_trap	15.98	61.5	2215	1995-09-30	1995-10-08	10.64	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2335
sediment_trap	15.98	61.5	3489	1995-09-30	1995-10-08	10.18	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2335
sediment_trap	15.98	61.5	2215	1995-10-08	1995-10-17	11.52	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2336
sediment_trap	15.98	61.5	3489	1995-10-08	1995-10-17	9.31	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2336
sediment_trap	15.98	61.5	2215	1995-10-17	1995-10-25	12.86	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2337
sediment_trap	15.98	61.5	3489	1995-10-17	1995-10-25	11.76	moored	10.1594/PANGAEA.855600	8.458333333333334	SED_TRAP_2337
sediment_trap	15.98	61.5	2215	1995-10-25	1995-11-03	5.79	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2338
sediment_trap	15.98	61.5	3489	1995-10-25	1995-11-03	8.47	moored	10.1594/PANGAEA.855600	9.458333333333334	SED_TRAP_2338
sediment_trap	15.98	61.5	2215	1995-11-03	1995-11-20	5.76	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2339
sediment_trap	15.98	61.5	3489	1995-11-03	1995-11-20	6.58	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2339
sediment_trap	15.98	61.5	2215	1995-11-20	1995-12-07	5.24	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2340
sediment_trap	15.98	61.5	3489	1995-11-20	1995-12-07	5.38	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2340
sediment_trap	15.98	61.5	3489	1995-12-07	1995-12-24	4.62	moored	10.1594/PANGAEA.855600	17.458333333333332	SED_TRAP_2341
