group	cycle	wmo	park_depth	mean_date	uvp_points	ost_points	group_total_biovolume	slope	weighted_group_biovolume
group_92	18	1902578	1000 m	2022-09-28T22:00:03Z	1	6	0.18827502940925114	0.003120682676810138	0.18827502940925114
group_96	18	1902578	1000 m	2022-09-29T00:00:03Z	1	3	0.4820825659140794	0.001952410007178107	0.4820825659140794
group_99	18	1902578	1000 m	2022-09-29T02:00:03Z	1	2	0.17722360620539718	0.003912346239369305	0.17722360620539718
last_group	18	1902578	1000 m	2022-10-01T05:59:59Z	5	25	0.7164529094431421	0.0019679495817380636	0.14329058188862842
group_107	19	1902578	1000 m	2022-10-08T02:39:06Z	4	16	1.1583380722098189	0.0015390118233026024	0.2895845180524547
group_121	19	1902578	1000 m	2022-10-08T09:39:06Z	3	13	0.390808110755617	0.0025669822796593605	0.13026937025187232
group_130	19	1902578	1000 m	2022-10-08T15:39:06Z	1	8	0.07461142361861134	0.0016514613792688432	0.07461142361861134
group_140	19	1902578	1000 m	2022-10-08T20:39:06Z	2	9	0.4899846189423235	0.0019278657086096995	0.24499230947116174
group_153	19	1902578	1000 m	2022-10-09T01:39:05Z	3	12	0.3920678591274615	0.0021048604167750768	0.1306892863758205
group_16	19	1902578	1000 m	2022-10-06T05:39:09Z	3	14	0.32358339005026443	0.0014687568085427441	0.1078611300167548
group_160	19	1902578	1000 m	2022-10-09T07:39:04Z	1	6	0.0659077119606455	0.002318560571589012	0.0659077119606455
group_167	19	1902578	1000 m	2022-10-09T10:39:04Z	2	6	0.3684189614907526	0.001546391755921106	0.1842094807453763
group_174	19	1902578	1000 m	2022-10-09T13:39:04Z	1	6	0.22532306597904153	7.734762119963711e-4	0.22532306597904153
group_187	19	1902578	1000 m	2022-10-09T19:39:04Z	3	10	0.21868075963702088	0.0038742485258286274	0.07289358654567363
group_193	19	1902578	1000 m	2022-10-09T23:39:04Z	1	5	0.12219553250838734	0.0058290156586567055	0.12219553250838734
group_20	19	1902578	1000 m	2022-10-06T09:39:09Z	1	3	0.06768281117323505	0.005731799573476554	0.06768281117323505
group_30	19	1902578	1000 m	2022-10-06T12:39:09Z	2	9	0.21043513599249458	0.002867840411485384	0.10521756799624729
group_57	19	1902578	1000 m	2022-10-06T22:39:08Z	6	26	0.6515759002711385	0.0030630705022415606	0.1085959833785231
group_69	19	1902578	1000 m	2022-10-07T08:39:07Z	2	9	0.11102958606344965	0.0014383315423069573	0.055514793031724824
group_75	19	1902578	1000 m	2022-10-07T13:39:07Z	1	5	0.15065437932590645	9.592709545857558e-4	0.15065437932590645
group_82	19	1902578	1000 m	2022-10-07T15:39:07Z	1	6	0.09007196480277171	0.0038410755523833992	0.09007196480277171
group_90	19	1902578	1000 m	2022-10-07T19:39:07Z	1	7	0.05611603572166785	0.005767613499309404	0.05611603572166785
last_group	19	1902578	1000 m	2022-10-10T06:39:03Z	4	19	0.5277770504917831	0.0024857170179723997	0.13194426262294578
group_113	20	1902578	1000 m	2022-10-16T21:21:49Z	12	48	1.8167280600047213	0.0029653078851440205	0.15139400500039343
group_13	20	1902578	1000 m	2022-10-15T06:21:51Z	1	4	0.20654137120315091	0.006405893507517524	0.20654137120315091
group_134	20	1902578	1000 m	2022-10-17T16:21:48Z	3	14	0.2632872811977776	0.0029967599180214396	0.08776242706592587
group_153	20	1902578	1000 m	2022-10-18T01:21:47Z	4	18	0.521192006445394	0.0022941353934932403	0.1302980016113485
group_169	20	1902578	1000 m	2022-10-18T10:21:47Z	3	12	0.21707744336959145	0.0021357222207740016	0.07235914778986381
group_191	20	1902578	1000 m	2022-10-18T20:21:47Z	5	21	1.09013990507613	0.002155718105168175	0.218027981015226
group_20	20	1902578	1000 m	2022-10-15T10:21:51Z	1	6	0.1038146678273995	0.003076676574687842	0.1038146678273995
group_57	20	1902578	1000 m	2022-10-15T20:21:51Z	9	36	0.8156866721371008	0.0028652247346086773	0.09063185245967786
group_64	20	1902578	1000 m	2022-10-16T08:21:50Z	1	4	0.21673387697561391	0.003862091180195426	0.21673387697561391
group_8	20	1902578	1000 m	2022-10-15T04:21:51Z	1	6	0.13118555036413534	0.0023046453117528064	0.13118555036413534
last_group	20	1902578	1000 m	2022-10-19T06:21:45Z	5	19	0.7490345680202112	0.0010899707046248869	0.14980691360404225
group_112	21	1902578	1000 m	2022-10-26T05:09:36Z	3	13	0.4508751769757624	0.0016068774570332511	0.15029172565858748
group_123	21	1902578	1000 m	2022-10-26T11:09:36Z	3	10	0.32026223772245643	0.0038596069709990743	0.10675407924081881
group_166	21	1902578	1000 m	2022-10-27T01:09:35Z	9	40	1.3057858164219602	0.002087035925382867	0.14508731293577337
group_180	21	1902578	1000 m	2022-10-27T15:09:34Z	3	11	0.2576184149621988	0.0011650014215192738	0.08587280498739959
group_191	21	1902578	1000 m	2022-10-27T22:09:34Z	2	9	0.2233189202957328	4.869141816427891e-4	0.1116594601478664
group_29	21	1902578	1000 m	2022-10-24T08:09:39Z	6	27	0.5008069948473138	0.002354600680953637	0.0834678324745523
group_45	21	1902578	1000 m	2022-10-24T19:09:39Z	3	15	0.2788623438454508	0.003284072500680167	0.09295411461515025
group_54	21	1902578	1000 m	2022-10-25T01:09:38Z	1	8	0.07667282932771798	0.0038364663370821415	0.07667282932771798
group_85	21	1902578	1000 m	2022-10-25T12:09:37Z	6	26	0.5548043625170168	0.0019981589282945644	0.09246739375283614
group_97	21	1902578	1000 m	2022-10-25T22:09:37Z	2	10	0.4292304199367232	0.0017124204139193726	0.2146152099683616
last_group	21	1902578	1000 m	2022-10-28T08:09:33Z	2	12	0.17876965854421478	0.0033746421193499225	0.08938482927210739
group_139	22	1902578	1000 m	2022-11-04T12:43:36Z	10	39	1.287977568067238	0.0020273784863174098	0.1287977568067238
group_155	22	1902578	1000 m	2022-11-05T02:43:35Z	4	15	0.6392647269044593	0.001928794394798943	0.15981618172611484
group_168	22	1902578	1000 m	2022-11-05T09:43:35Z	3	12	0.3204912826994989	0.0010527046885448023	0.10683042756649963
group_189	22	1902578	1000 m	2022-11-05T17:43:35Z	5	20	0.3382995337297026	0.0016267326959198355	0.06765990674594052
group_195	22	1902578	1000 m	2022-11-06T01:43:35Z	1	5	0.03968205436055506	0.0019335267856751812	0.03968205436055506
group_202	22	1902578	1000 m	2022-11-06T03:43:33Z	1	6	0.0926487214480496	0.0023219252743499562	0.0926487214480496
group_25	22	1902578	1000 m	2022-11-02T07:43:39Z	5	23	0.5417487986815721	0.002088364056849976	0.10834975973631442
group_91	22	1902578	1000 m	2022-11-03T06:43:38Z	16	65	1.9235203103858869	0.0023386190372054506	0.12022001939911793
group_98	22	1902578	1000 m	2022-11-03T23:43:38Z	1	6	0.08629272203245685	0.002307230133276861	0.08629272203245685
last_group	22	1902578	1000 m	2022-11-06T08:43:33Z	2	10	0.1390876043534922	0.0025816862141874544	0.0695438021767461
group_100	23	1902578	1000 m	2022-11-12T22:13:23Z	4	15	0.17602111758545752	0.0019229221686361876	0.04400527939636438
group_141	23	1902578	1000 m	2022-11-13T12:13:22Z	10	40	1.573367699365227	0.0019757115259079836	0.1573367699365227
group_174	23	1902578	1000 m	2022-11-14T08:13:20Z	6	28	0.9860961944613106	0.0024314917682504277	0.16434936574355177
group_20	23	1902578	1000 m	2022-11-11T06:13:25Z	4	18	0.27353704753865593	0.001802588465511107	0.06838426188466398
group_205	23	1902578	1000 m	2022-11-14T23:13:19Z	7	30	0.6496290183863893	0.0021340265617594834	0.0928041454837699
group_29	23	1902578	1000 m	2022-11-11T12:13:25Z	2	8	0.14515729880035455	0.0016427573303906698	0.07257864940017728
group_76	23	1902578	1000 m	2022-11-12T03:13:23Z	11	46	0.6126955003754492	0.0019616956002287108	0.05569959094322265
group_84	23	1902578	1000 m	2022-11-12T16:13:23Z	2	7	0.12712000111281507	0.0019214603190725599	0.06356000055640754
last_group	23	1902578	1000 m	2022-11-15T09:13:19Z	1	8	0.06722472082024027	0.0011062584289772215	0.06722472082024027
group_172	24	1902578	1000 m	2022-11-22T15:36:39Z	23	94	3.74906662164946	0.0018659367735349714	0.16300289659345477
group_189	24	1902578	1000 m	2022-11-23T18:36:38Z	4	16	0.3649832835272405	0.0018040511088698308	0.09124582088181013
group_227	24	1902578	1000 m	2022-11-24T09:36:36Z	9	37	0.7958170198510607	0.001290050398334008	0.08842411331678451
group_242	24	1902578	1000 m	2022-11-24T22:36:36Z	2	11	0.16474064964351132	0.0023253936667967045	0.08237032482175566
group_34	24	1902578	1000 m	2022-11-20T09:36:42Z	7	32	0.3969923284711772	0.0013603497592003897	0.05671318978159674
group_56	24	1902578	1000 m	2022-11-20T23:36:41Z	5	21	0.3550198226602244	0.0021109611046784982	0.07100396453204488
group_68	24	1902578	1000 m	2022-11-21T08:36:41Z	2	8	0.14126353357619847	0.002195515221555358	0.07063176678809924
group_77	24	1902578	1000 m	2022-11-21T13:36:41Z	1	6	0.08801055956839803	0.003078156338997595	0.08801055956839803
last_group	24	1902578	1000 m	2022-11-25T06:36:35Z	4	18	0.26655117387608734	0.0020542599452781068	0.06663779346902184
group_114	26	1902578	1000 m	2022-12-04T23:56:01Z	10	42	0.4564867786528144	0.001682131661965726	0.04564867786528144
group_12	26	1902578	1000 m	2022-12-03T05:56:03Z	2	10	0.07884875756721585	0.0012728212939772665	0.039424378783607925
group_130	26	1902578	1000 m	2022-12-05T15:56:00Z	2	12	0.11446526314656438	0.0010497501426601572	0.05723263157328219
group_142	26	1902578	1000 m	2022-12-05T21:56:00Z	2	11	0.20974800306036	0.002696304689123691	0.10487400153018
group_152	26	1902578	1000 m	2022-12-06T03:55:59Z	2	9	0.2115803632266865	0.0014448970721831832	0.10579018161334325
group_162	26	1902578	1000 m	2022-12-06T07:55:59Z	2	9	0.11206028969874773	0.0024083811987956755	0.05603014484937387
group_168	26	1902578	1000 m	2022-12-06T12:55:59Z	1	5	0.06728198279363878	0.002899601318928774	0.06728198279363878
group_180	26	1902578	1000 m	2022-12-06T16:55:59Z	3	11	0.25418274173372646	7.736320429350906e-4	0.08472758057790881
group_190	26	1902578	1000 m	2022-12-06T21:55:59Z	2	9	0.23036205703579543	0.0019353278129250334	0.11518102851789772
group_203	26	1902578	1000 m	2022-12-07T04:55:58Z	3	12	0.3846238976760492	0.0024689430703519863	0.1282079658920164
group_216	26	1902578	1000 m	2022-12-07T10:55:58Z	3	12	1.1506650680065982	7.058045083946463e-4	0.38355502266886604
group_237	26	1902578	1000 m	2022-12-07T20:55:58Z	3	15	0.14086270357589403	0.002781576842956054	0.04695423452529801
group_249	26	1902578	1000 m	2022-12-08T03:55:57Z	2	11	0.1030130091134399	0.001169768123222865	0.05150650455671995
group_63	26	1902578	1000 m	2022-12-03T20:45:08Z	11	50	0.7701639719837365	0.0015604988458767157	0.07001490654397605
group_115	27	1902578	1000 m	2022-12-14T13:41:33Z	21	83	1.9137858995107726	0.0013511052833094551	0.09113266188146536
group_164	27	1902578	1000 m	2022-12-15T22:41:31Z	12	48	1.05062963604066	0.0013032876775379845	0.08755246967005499
group_197	27	1902578	1000 m	2022-12-16T18:41:31Z	8	32	1.0956942519660582	0.0011142101914765044	0.13696178149575727
group_235	27	1902578	1000 m	2022-12-17T15:41:29Z	7	29	0.9512240837228039	0.0016475596792295147	0.1358891548175434
group_31	27	1902578	1000 m	2022-12-13T09:41:35Z	7	29	0.7410752539848801	0.002177908140209025	0.10586789342641144
last_group	27	1902578	1000 m	2022-12-18T04:41:28Z	6	25	0.5698640770070222	0.002567460324803413	0.09497734616783704
group_103	28	1902578	1000 m	2022-12-24T17:38:46Z	10	40	0.534820184087067	0.001085045503797622	0.0534820184087067
group_189	28	1902578	1000 m	2022-12-26T00:38:45Z	21	85	1.8200492116727207	0.001146863729617182	0.08666901007965337
group_227	28	1902578	1000 m	2022-12-27T11:38:43Z	6	24	0.5042426742392052	0.0018479793309825838	0.0840404457065342
group_255	28	1902578	1000 m	2022-12-28T00:38:42Z	7	27	0.5006924739734059	0.0014896182387819441	0.07152749628191513
group_46	28	1902578	1000 m	2022-12-23T11:53:48Z	8	38	0.47475312169249356	0.0012388642965646182	0.059344140211561695
group_62	28	1902578	1000 m	2022-12-24T02:38:47Z	3	15	0.20751481385967868	0.001647229187768266	0.0691716046198929
group_7	28	1902578	1000 m	2022-12-23T02:38:48Z	1	5	0.06728198231262802	9.518143966917442e-4	0.06728198231262802
last_group	28	1902578	1000 m	2022-12-28T09:38:41Z	2	7	0.0715193155585003	6.473277504847053e-4	0.03575965777925015
group_103	29	1902578	1000 m	2023-01-03T21:31:25Z	6	22	0.3886894448017999	0.0018264939133362781	0.06478157413363332
group_145	29	1902578	1000 m	2023-01-04T13:31:25Z	10	41	0.9968613080608758	0.0011041095296241128	0.09968613080608758
group_196	29	1902578	1000 m	2023-01-05T13:31:24Z	12	47	1.4660600914556219	0.0015912813275983553	0.12217167428796849
group_244	29	1902578	1000 m	2023-01-06T13:31:22Z	12	47	0.9908488736890692	0.001257773702946566	0.08257073947408909
group_55	29	1902578	1000 m	2023-01-02T16:31:27Z	11	45	1.3767897843577255	0.0013861966792818765	0.12516270766888413
group_60	29	1902578	1000 m	2023-01-03T04:31:26Z	1	4	0.07386702790252747	0.0012723152167652407	0.07386702790252747
group_80	29	1902578	1000 m	2023-01-03T11:31:26Z	4	18	0.9015213099818012	0.0015778315089360665	0.2253803274954503
group_9	29	1902578	1000 m	2023-01-02T02:31:28Z	1	7	0.21112227285022853	0.0012694382762275802	0.21112227285022853
last_group	29	1902578	1000 m	2023-01-07T06:31:21Z	5	18	0.6832413792169413	6.814358454132213e-4	0.13664827584338826
group_150	30	1902578	1000 m	2023-01-14T10:53:22Z	16	67	1.377935005612499	0.0014475763968594857	0.08612093785078119
group_159	30	1902578	1000 m	2023-01-15T06:53:21Z	2	7	0.25870638331254225	0.0012878300092202255	0.12935319165627113
group_167	30	1902578	1000 m	2023-01-15T10:53:21Z	2	7	0.25349560694929757	6.441483154975836e-4	0.12674780347464878
group_82	30	1902578	1000 m	2023-01-12T21:53:24Z	19	80	0.9247693766894067	0.0013511861550946792	0.0486720724573372
last_group	30	1902578	1000 m	2023-01-16T11:53:19Z	23	91	2.106240997438829	0.0011604232525397559	0.09157569554081865
group_172	31	1902578	1000 m	2023-01-24T04:31:44Z	21	84	2.4157381299308565	0.001425408858727817	0.1150351490443265
group_23	31	1902578	1000 m	2023-01-21T20:31:47Z	3	13	0.13771333466303562	9.509846698516761e-4	0.04590444488767854
group_264	31	1902578	1000 m	2023-01-26T00:31:42Z	23	91	1.506486540803031	0.0015737240790955516	0.06549941481752308
group_274	31	1902578	1000 m	2023-01-27T02:31:41Z	1	7	0.041743459936027835	0.0019206914581476053	0.041743459936027835
group_7	31	1902578	1000 m	2023-01-21T14:31:47Z	1	5	0.11406443407455835	0.0028452875059205573	0.11406443407455835
group_86	31	1902578	1000 m	2023-01-22T14:31:46Z	15	62	0.8823387805781194	5.614199542516863e-4	0.05882258537187463
last_group	31	1902578	1000 m	2023-01-27T08:31:40Z	3	12	0.14366850570280873	0.002097117984975911	0.04788950190093624
group_13	33	1902578	1000 m	2023-02-03T19:16:26Z	2	11	0.08268526165228553	0.0011333674445635628	0.041342630826142764
group_136	33	1902578	1000 m	2023-02-05T23:43:40Z	11	50	1.06397150625696	0.0019588369858285735	0.09672468238699636
group_139	33	1902578	1000 m	2023-02-06T12:16:23Z	1	2	0.0616131167593626	0.007692307708770829	0.0616131167593626
group_187	33	1902578	1000 m	2023-02-07T01:16:22Z	12	47	0.8677944237540529	0.0010892793676047724	0.0723162019795044
group_19	33	1902578	1000 m	2023-02-04T00:16:26Z	1	5	0.35335924895706494	9.448446916420425e-4	0.35335924895706494
group_236	33	1902578	1000 m	2023-02-08T01:16:20Z	12	48	1.0729615230502352	9.034062862128617e-4	0.08941346025418627
group_245	33	1902578	1000 m	2023-02-08T16:16:20Z	1	7	0.05170691883122611	0.0019424774447379524	0.05170691883122611
group_55	33	1902578	1000 m	2023-02-04T10:16:25Z	9	34	1.2031736394537889	0.0012617017204597674	0.13368595993930987
group_68	33	1902578	1000 m	2023-02-04T22:16:25Z	3	11	0.16748919085769481	0.001518626920838012	0.05582973028589827
group_76	33	1902578	1000 m	2023-02-05T03:16:25Z	2	7	0.23087740694844427	0.0012661232913980802	0.11543870347422214
group_84	33	1902578	1000 m	2023-02-05T08:16:25Z	1	6	0.0620139467912513	0.0030461685167533555	0.0620139467912513
last_group	33	1902578	1000 m	2023-02-09T03:16:19Z	8	34	0.9028383188519281	0.001591891558923586	0.11285478985649101
group_11	34	1902578	1000 m	2023-02-10T03:12:30Z	2	9	0.19732230857849425	0.003321602362502056	0.09866115428924713
group_123	34	1902578	1000 m	2023-02-11T22:12:27Z	15	61	1.4282103961776358	0.0010801896662800084	0.09521402641184239
group_17	34	1902578	1000 m	2023-02-10T06:12:30Z	1	5	0.03332605414109755	9.502316194536786e-4	0.03332605414109755
group_202	34	1902578	1000 m	2023-02-13T08:12:26Z	19	78	1.356633814468077	0.0012402815691880853	0.07140177970884616
group_280	34	1902578	1000 m	2023-02-15T00:12:23Z	19	77	1.6545069002759687	8.572735230926955e-4	0.08707931054084046
group_311	34	1902578	1000 m	2023-02-16T04:12:21Z	7	28	0.4793340194353927	0.001705509067113761	0.06847628849077039
group_336	34	1902578	1000 m	2023-02-16T17:12:21Z	6	24	0.48179625730805864	0.0014196148298155195	0.08029937621800977
group_343	34	1902578	1000 m	2023-02-17T01:12:20Z	2	6	0.40025622166012076	0.0015378931292210436	0.20012811083006038
group_348	34	1902578	1000 m	2023-02-17T04:12:20Z	1	4	0.05708947810133226	0.002564308042991903	0.05708947810133226
group_359	34	1902578	1000 m	2023-02-17T10:12:20Z	1	4	0.05582972957624685	0.0038648899096883627	0.05582972957624685
group_364	34	1902578	1000 m	2023-02-17T12:12:20Z	1	4	0.08417405415492503	0.0012885041279361298	0.08417405415492503
group_372	34	1902578	1000 m	2023-02-17T16:12:20Z	1	4	0.06504879336597433	0.0026130981603076364	0.06504879336597433
group_381	34	1902578	1000 m	2023-02-17T19:12:20Z	2	8	0.12586025337407852	0.0016806036252114964	0.06293012668703926
group_402	34	1902578	1000 m	2023-02-18T03:12:19Z	4	20	0.3533019849128164	0.0018593865127373732	0.0883254962282041
group_425	34	1902578	1000 m	2023-02-18T14:12:19Z	5	22	0.943551078233881	0.0018710825256656064	0.1887102156467762
group_61	34	1902578	1000 m	2023-02-10T20:12:29Z	9	39	0.44535699579905225	0.0012018028309278524	0.049484110644339135
last_group	34	1902578	1000 m	2023-02-19T04:12:17Z	7	30	1.4753936826400085	0.0016283734637544164	0.2107705260914298
group_114	35	1902578	1000 m	2023-02-22T01:56:03Z	6	26	0.922078102672183	0.0015279665517621184	0.15367968377869717
group_147	35	1902578	1000 m	2023-02-22T17:56:03Z	8	31	0.6061677171357305	0.0015304250439398055	0.07577096464196631
group_157	35	1902578	1000 m	2023-02-23T03:56:01Z	2	9	0.09871841492707087	9.572431417879113e-4	0.049359207463535434
group_179	35	1902578	1000 m	2023-02-23T12:56:01Z	5	21	0.5355645817239507	0.0013514057389608701	0.10711291634479014
group_210	35	1902578	1000 m	2023-02-24T01:56:00Z	6	25	0.29873200138474854	0.0014486674550950064	0.04978866689745809
group_221	35	1902578	1000 m	2023-02-24T11:56:00Z	2	10	0.09780223494802509	4.295705639093909e-4	0.048901117474012545
group_258	35	1902578	1000 m	2023-02-24T23:55:59Z	8	36	0.5598433583627734	0.0017690710098511456	0.06998041979534668
group_337	35	1902578	1000 m	2023-02-26T04:55:57Z	19	78	1.2083844062500084	0.0012587967628538387	0.06359917927631624
group_34	35	1902578	1000 m	2023-02-20T09:16:05Z	6	32	0.508250958649501	0.0015916683691591202	0.08470849310825017
group_352	35	1902578	1000 m	2023-02-27T05:55:57Z	2	10	0.2280716063225514	0.001727675212170987	0.1140358031612757
group_369	35	1902578	1000 m	2023-02-27T11:55:57Z	4	16	0.3104132998723416	0.0018188462184286047	0.0776033249680854
group_379	35	1902578	1000 m	2023-02-27T19:55:56Z	2	9	0.06796911733443686	9.76721473750608e-4	0.03398455866721843
group_385	35	1902578	1000 m	2023-02-27T22:55:56Z	1	5	0.06367452324519034	0.001956787611347932	0.06367452324519034
group_395	35	1902578	1000 m	2023-02-28T03:55:54Z	2	9	0.15907178633225405	0.0019580647966876696	0.07953589316612703
group_416	35	1902578	1000 m	2023-02-28T10:55:54Z	5	19	0.6460215596539329	0.0026141657187075027	0.12920431193078658
group_46	35	1902578	1000 m	2023-02-20T19:56:06Z	2	11	0.1054752446513921	0.0011397364413040733	0.05273762232569605
group_86	35	1902578	1000 m	2023-02-21T09:56:04Z	8	35	0.7158802943515179	0.0014573345619732976	0.08948503679393974
last_group	35	1902578	1000 m	2023-03-01T00:55:53Z	9	37	1.2670199470641528	9.271722944421982e-4	0.1407799941182392
