group	min_time	max_time	nb_points	first_cp	last_cp	delta_x	delta_y	slope	min_drifting_time	max_drifting_time	small_flux	big_flux	park_depth	wmo	cycle
group_30	2022-06-16T04:51:45Z	2022-06-16T14:51:45Z	21	0.13647646175987255	0.15370823950624923	0.4166666666666667	0.004307944436594172	0.01033906664782601	2022-06-16T00:51:45Z	2022-06-17T00:21:45Z	22.492663345704315	29.351391978554545	200 m	4903634	9
last_group	2022-06-16T15:51:45Z	2022-06-17T00:21:45Z	18	0.17487061351731625	0.18936429180412118	0.3541666666666667	0.0036234195717012307	0.010230831731862297	2022-06-16T00:51:45Z	2022-06-17T00:21:45Z	22.492663345704315	29.351391978554545	200 m	4903634	9
group_5	2022-06-25T16:39:27Z	2022-06-25T17:39:27Z	3	0.07392088622205326	0.07423437813020405	0.041666666666666664	7.837297703769744e-5	0.0018809514489047385	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_8	2022-06-25T18:39:27Z	2022-06-25T19:09:27Z	2	0.07988143789165356	0.08082339009193228	0.020833333333333332	2.3548805006968002e-4	0.01130342640334464	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_17	2022-06-25T21:09:27Z	2022-06-25T23:39:27Z	6	0.08962565708317795	0.09182925372333406	0.10416666666666667	5.508991600390277e-4	0.0052886319363746655	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_23	2022-06-26T00:39:27Z	2022-06-26T02:39:27Z	5	0.09939367170538482	0.10128701348891991	0.08333333333333333	4.733354458837727e-4	0.005680025350605272	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_36	2022-06-26T04:39:27Z	2022-06-26T09:09:27Z	10	0.10886935522700976	0.1139322464970267	0.1875	0.0012657228175042348	0.006750521693355919	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_43	2022-06-26T10:09:27Z	2022-06-26T12:39:27Z	6	0.11931859924567956	0.12058703115737096	0.10416666666666667	3.1710797792285084e-4	0.0030442365880593678	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_47	2022-06-26T13:39:27Z	2022-06-26T14:39:27Z	3	0.1243947420588994	0.12550608629854124	0.041666666666666664	2.778360599104586e-4	0.006668065437851006	2022-06-25T16:09:27Z	2022-06-26T15:39:27Z	11.597068799317217	16.273925988837657	200 m	4903634	10
group_6	2022-07-05T16:40:34Z	2022-07-05T18:10:34Z	4	0.07862584657631334	0.082079671509294	0.0625	8.634562332451648e-4	0.013815299731922637	2022-07-05T16:10:34Z	2022-07-06T15:40:34Z	16.10103158524675	52.641781694709806	200 m	4903634	11
group_23	2022-07-05T19:40:34Z	2022-07-06T02:40:34Z	15	0.10002468606227	0.10918559825994492	0.2916666666666667	0.0022902280494187313	0.007852210455149935	2022-07-05T16:10:34Z	2022-07-06T15:40:34Z	16.10103158524675	52.641781694709806	200 m	4903634	11
group_28	2022-07-06T04:10:34Z	2022-07-06T05:10:34Z	3	0.11678294147455465	0.1177336247826544	0.041666666666666664	2.3767082702493697e-4	0.005704099848598487	2022-07-05T16:10:34Z	2022-07-06T15:40:34Z	16.10103158524675	52.641781694709806	200 m	4903634	11
group_35	2022-07-06T06:10:34Z	2022-07-06T08:40:34Z	6	0.12280775532909596	0.1256647849335157	0.10416666666666667	7.142574011049369e-4	0.006856871050607394	2022-07-05T16:10:34Z	2022-07-06T15:40:34Z	16.10103158524675	52.641781694709806	200 m	4903634	11
group_38	2022-07-06T09:40:34Z	2022-07-06T10:10:34Z	2	0.2429601233815839	0.24394127705969748	0.020833333333333332	2.452884195283944e-4	0.011773844137362932	2022-07-05T16:10:34Z	2022-07-06T15:40:34Z	16.10103158524675	52.641781694709806	200 m	4903634	11
group_18	2022-07-15T18:24:59Z	2022-07-16T01:54:59Z	16	0.0968706092547839	0.10286548318305508	0.3125	0.001498718482067795	0.004795899142616944	2022-07-15T17:54:59Z	2022-07-16T17:24:59Z	17.138564513342903	31.23375820267984	200 m	4903634	12
group_37	2022-07-16T08:24:59Z	2022-07-16T11:24:59Z	7	0.14476397767374963	0.152109582356957	0.125	0.0018364011708018463	0.01469120936641477	2022-07-15T17:54:59Z	2022-07-16T17:24:59Z	17.138564513342903	31.23375820267984	200 m	4903634	12
last_group	2022-07-16T12:24:59Z	2022-07-16T17:24:59Z	11	0.16908794445140002	0.17921311130027778	0.20833333333333334	0.002531291712219441	0.012150200218653318	2022-07-15T17:54:59Z	2022-07-16T17:24:59Z	17.138564513342903	31.23375820267984	200 m	4903634	12
group_8	2022-07-25T18:43:23Z	2022-07-25T21:13:23Z	6	0.11314077538252384	0.11551571510564757	0.10416666666666667	5.9373493078093e-4	0.005699855335496928	2022-07-25T18:13:23Z	2022-07-26T17:43:23Z	13.565837056714825	17.11056570898276	200 m	4903634	13
group_14	2022-07-25T22:13:23Z	2022-07-26T00:13:23Z	5	0.1183675392055342	0.12344247446720973	0.08333333333333333	0.0012687338154188828	0.015224805785026593	2022-07-25T18:13:23Z	2022-07-26T17:43:23Z	13.565837056714825	17.11056570898276	200 m	4903634	13
group_38	2022-07-26T01:43:23Z	2022-07-26T12:13:23Z	22	0.15402804762155026	0.16459608547290522	0.4375	0.0026420094628387403	0.006038878772202835	2022-07-25T18:13:23Z	2022-07-26T17:43:23Z	13.565837056714825	17.11056570898276	200 m	4903634	13
last_group	2022-07-26T13:13:23Z	2022-07-26T17:43:23Z	10	0.1678040413750587	0.17149637725188224	0.1875	9.230839692058873e-4	0.004923114502431399	2022-07-25T18:13:23Z	2022-07-26T17:43:23Z	13.565837056714825	17.11056570898276	200 m	4903634	13
group_5	2022-08-04T18:38:49Z	2022-08-04T19:38:49Z	3	0.14316889052097753	0.14412586648152137	0.041666666666666664	2.3924399013595943e-4	0.005741855763263026	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
group_10	2022-08-04T20:38:49Z	2022-08-04T22:08:49Z	4	0.16427543133829903	0.16748312998654388	0.0625	8.019246620612139e-4	0.012830794592979422	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
group_14	2022-08-04T23:08:49Z	2022-08-05T00:08:49Z	3	0.1735848533005239	0.17454913471465197	0.041666666666666664	2.410703535320191e-4	0.005785688484768459	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
group_27	2022-08-05T01:38:49Z	2022-08-05T06:38:49Z	11	0.19194606935422143	0.19614554480556856	0.20833333333333334	0.0010498688628367836	0.005039370541616561	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
group_42	2022-08-05T07:38:49Z	2022-08-05T14:08:49Z	14	0.2026148976632874	0.2126631181736132	0.2708333333333333	0.0025120551275814446	0.009275280471069949	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
last_group	2022-08-05T15:08:49Z	2022-08-05T17:38:49Z	6	0.2211101648475349	0.2215980424454522	0.10416666666666667	1.2196939947932417e-4	0.001170906235001512	2022-08-04T18:08:49Z	2022-08-05T17:38:49Z	13.543691876040997	22.95846905701519	200 m	4903634	14
group_5	2022-08-14T18:58:58Z	2022-08-14T19:58:58Z	3	0.16940898462172385	0.16973005056081364	0.041666666666666664	8.026648477244686e-5	0.0019263956345387245	2022-08-14T18:28:58Z	2022-08-15T17:58:58Z	7.276050125644529	6.610034145956738	200 m	4903634	15
group_18	2022-08-14T20:58:58Z	2022-08-15T02:28:58Z	12	0.17294212814448537	0.17680002910259918	0.22916666666666666	9.64475239528452e-4	0.004208619227033245	2022-08-14T18:28:58Z	2022-08-15T17:58:58Z	7.276050125644529	6.610034145956738	200 m	4903634	15
group_33	2022-08-15T03:28:58Z	2022-08-15T09:58:58Z	14	0.17905219083513094	0.18291599214980825	0.2708333333333333	9.65950328669328e-4	0.003566585828932904	2022-08-14T18:28:58Z	2022-08-15T17:58:58Z	7.276050125644529	6.610034145956738	200 m	4903634	15
group_48	2022-08-15T12:28:58Z	2022-08-15T17:28:58Z	11	0.18855740427123624	0.18968663818662135	0.20833333333333334	2.823084788462771e-4	0.00135508069846213	2022-08-14T18:28:58Z	2022-08-15T17:58:58Z	7.276050125644529	6.610034145956738	200 m	4903634	15
group_5	2022-08-24T18:19:56Z	2022-08-24T19:19:56Z	3	0.19614554480556856	0.19646876406961275	0.041666666666666664	8.080481601104722e-5	0.0019393155842651333	2022-08-24T17:49:56Z	2022-08-25T17:19:56Z	12.398923583098977	3.469645492900039	200 m	4903634	16
group_21	2022-08-24T20:19:56Z	2022-08-25T03:19:56Z	15	0.19873203050836377	0.20812208622304187	0.2916666666666667	0.0023475139286695257	0.008048619184009802	2022-08-24T17:49:56Z	2022-08-25T17:19:56Z	12.398923583098977	3.469645492900039	200 m	4903634	16
last_group	2022-08-25T04:19:56Z	2022-08-25T17:19:56Z	27	0.21039195779301265	0.22208602585643727	0.5416666666666666	0.002923517015856157	0.00539726218311906	2022-08-24T17:49:56Z	2022-08-25T17:19:56Z	12.398923583098977	3.469645492900039	200 m	4903634	16
group_35	2022-09-03T18:40:08Z	2022-09-04T10:40:08Z	33	0.21850917312783	0.2436141990923046	0.6666666666666666	0.006276256491118654	0.00941438473667798	2022-09-03T18:10:08Z	2022-09-04T17:40:08Z	16.284632511829827	4.604605786682572	200 m	4903634	17
last_group	2022-09-04T12:10:08Z	2022-09-04T17:40:08Z	12	0.2508160997202237	0.25671823737521154	0.22916666666666666	0.0014755344137469678	0.006438695623623133	2022-09-03T18:10:08Z	2022-09-04T17:40:08Z	16.284632511829827	4.604605786682572	200 m	4903634	17
group_10	2022-09-13T18:46:25Z	2022-09-13T22:16:25Z	8	0.24852317904981325	0.25278250696998594	0.14583333333333334	0.0010648319800431738	0.007301705006010334	2022-09-13T18:16:25Z	2022-09-14T17:46:25Z	20.01876251093575	9.654029180810419	200 m	4903634	18
group_15	2022-09-13T23:16:25Z	2022-09-14T00:46:25Z	4	0.25770275852316743	0.26000094876162483	0.0625	5.745475596143496e-4	0.009192760953829593	2022-09-13T18:16:25Z	2022-09-14T17:46:25Z	20.01876251093575	9.654029180810419	200 m	4903634	18
group_25	2022-09-14T01:46:25Z	2022-09-14T05:46:25Z	9	0.2655877713434311	0.2708530950160935	0.16666666666666666	0.0013163309181656035	0.007897985508993621	2022-09-13T18:16:25Z	2022-09-14T17:46:25Z	20.01876251093575	9.654029180810419	200 m	4903634	18
group_39	2022-09-14T06:46:25Z	2022-09-14T12:46:25Z	13	0.2771146822885654	0.2926461157389215	0.25	0.003882858362589031	0.015531433450356125	2022-09-13T18:16:25Z	2022-09-14T17:46:25Z	20.01876251093575	9.654029180810419	200 m	4903634	18
last_group	2022-09-14T13:46:25Z	2022-09-14T17:46:25Z	9	0.2979472015806486	0.306577595800378	0.16666666666666666	0.0021575985549323606	0.012945591329594164	2022-09-13T18:16:25Z	2022-09-14T17:46:25Z	20.01876251093575	9.654029180810419	200 m	4903634	18
group_8	2022-09-23T19:01:34Z	2022-09-23T21:31:34Z	6	0.26000094876162483	0.2626290697497299	0.10416666666666667	6.570302470262634e-4	0.006307490371452128	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
group_12	2022-09-23T22:31:34Z	2022-09-23T23:31:34Z	3	0.27909406377225543	0.28272547573297474	0.041666666666666664	9.078529901798277e-4	0.021788471764315864	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
group_28	2022-09-24T00:31:34Z	2022-09-24T07:31:34Z	15	0.4058121103999897	0.42595812592534327	0.2916666666666667	0.005036503881338389	0.017268013307445904	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
group_32	2022-09-24T08:31:34Z	2022-09-24T09:31:34Z	3	0.4482709921935677	0.4503369300891962	0.041666666666666664	5.164844739071195e-4	0.012395627373770868	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
group_37	2022-09-24T10:31:34Z	2022-09-24T12:01:34Z	4	0.5023352357851457	0.5054767342667932	0.0625	7.853746204118661e-4	0.012565993926589858	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
last_group	2022-09-24T13:01:34Z	2022-09-24T18:01:34Z	11	0.5243777144822978	0.5322795933771001	0.20833333333333334	0.001975469723700579	0.009482254673762779	2022-09-23T18:31:34Z	2022-09-24T18:01:34Z	22.594147262580886	68.2593999058807	200 m	4903634	19
group_6	2022-10-03T19:39:04Z	2022-10-03T21:09:04Z	4	0.27975407532395496	0.28041419579743926	0.0625	1.650301183710734e-4	0.0026404818939371744	2022-10-03T19:09:05Z	2022-10-04T18:39:04Z	16.208960412732694	4.990861104122992	200 m	4903634	20
last_group	2022-10-03T22:09:04Z	2022-10-04T18:39:04Z	42	0.28768272013991963	0.3188888015036046	0.8541666666666666	0.007801520340921242	0.0091334872283956	2022-10-03T19:09:05Z	2022-10-04T18:39:04Z	16.208960412732694	4.990861104122992	200 m	4903634	20
group_23	2022-10-14T00:02:44Z	2022-10-14T04:02:44Z	9	0.48944604544685105	0.4943181532355599	0.16666666666666666	0.0012180269471772087	0.007308161683063252	2022-10-13T17:32:44Z	2022-10-14T17:02:44Z	10.836739673614403	7.1047126660422615	200 m	4903634	21
group_28	2022-10-14T05:02:44Z	2022-10-14T06:32:44Z	4	0.4974545887973233	0.4991962178147406	0.0625	4.3540725435432803e-4	0.0069665160696692485	2022-10-13T17:32:44Z	2022-10-14T17:02:44Z	10.836739673614403	7.1047126660422615	200 m	4903634	21
group_40	2022-10-14T08:02:44Z	2022-10-14T12:32:44Z	10	0.48979385641181106	0.4915333650280492	0.1875	4.348771540595292e-4	0.0023193448216508226	2022-10-13T17:32:44Z	2022-10-14T17:02:44Z	10.836739673614403	7.1047126660422615	200 m	4903634	21
last_group	2022-10-23T19:01:49Z	2022-10-24T18:01:49Z	47	0.2757956385832897	0.301263951356091	0.9583333333333334	0.006367078193200329	0.006643907679861213	2022-10-23T18:31:49Z	2022-10-24T18:01:49Z	13.325081489235519	0	200 m	4903634	22
group_5	2022-11-02T18:48:04Z	2022-11-02T19:48:04Z	3	0.24852317904981325	0.2498332584850896	0.041666666666666664	3.2751985881909057e-4	0.007860476611658174	2022-11-02T18:18:04Z	2022-11-03T17:48:04Z	9.608089582360932	8.107095136666382	200 m	4903634	23
group_31	2022-11-02T20:48:04Z	2022-11-03T08:48:04Z	25	0.2498332584850896	0.2588517728003794	0.5	0.00225462857882245	0.0045092571576449	2022-11-02T18:18:04Z	2022-11-03T17:48:04Z	9.608089582360932	8.107095136666382	200 m	4903634	23
last_group	2022-11-03T10:18:04Z	2022-11-03T17:48:04Z	16	0.27315886893361874	0.27744452478951914	0.3125	0.0010714139639751014	0.0034285246847203243	2022-11-02T18:18:04Z	2022-11-03T17:48:04Z	9.608089582360932	8.107095136666382	200 m	4903634	23
group_18	2022-11-12T19:31:09Z	2022-11-13T03:01:09Z	16	0.22534038692168593	0.23218328704681823	0.3125	0.0017107250312830766	0.005474320100105845	2022-11-12T19:01:09Z	2022-11-13T18:31:09Z	12.122311445866378	2.4834736680433283	200 m	4903634	24
last_group	2022-11-13T04:01:09Z	2022-11-13T18:31:09Z	30	0.23609877801939053	0.2508160997202237	0.6041666666666666	0.0036793304252082867	0.006089926221034406	2022-11-12T19:01:09Z	2022-11-13T18:31:09Z	12.122311445866378	2.4834736680433283	200 m	4903634	24
group_27	2022-11-22T18:30:39Z	2022-11-23T06:30:39Z	25	0.2055295235462021	0.21753423710318015	0.5	0.003001178389244512	0.006002356778489024	2022-11-22T18:00:39Z	2022-11-23T17:30:39Z	12.265514372794367	10.830062403931668	200 m	4903634	25
group_35	2022-11-23T08:00:39Z	2022-11-23T10:30:39Z	6	0.2259915875743248	0.22892330316629145	0.10416666666666667	7.329288979916609e-4	0.007036117420719945	2022-11-22T18:00:39Z	2022-11-23T17:30:39Z	12.265514372794367	10.830062403931668	200 m	4903634	25
last_group	2022-11-23T12:30:39Z	2022-11-23T17:30:39Z	11	0.24263312562951111	0.24704985573295968	0.20833333333333334	0.0011041825258621407	0.005300076124138275	2022-11-22T18:00:39Z	2022-11-23T17:30:39Z	12.265514372794367	10.830062403931668	200 m	4903634	25
group_41	2022-12-03T11:23:49Z	2022-12-03T13:54:18Z	6	0.22794582586740997	0.22810872548061356	0.10450231481481481	4.0724903300898285e-5	3.897033608591884e-4	2022-12-02T18:20:29Z	2022-12-06T22:03:52Z	2.200628830115714	3.89064120805541	200 m	4903634	26
group_86	2022-12-04T14:22:58Z	2022-12-04T16:23:21Z	5	0.22306201914781265	0.22338742081567584	0.08359953703703704	8.135041696579609e-5	9.730965008784136e-4	2022-12-02T18:20:29Z	2022-12-06T22:03:52Z	2.200628830115714	3.89064120805541	200 m	4903634	26
group_91	2022-12-04T17:23:33Z	2022-12-04T18:53:51Z	4	0.22338742081567584	0.2237128489572536	0.06270833333333334	8.13570353944415e-5	0.0012973879398449142	2022-12-02T18:20:29Z	2022-12-06T22:03:52Z	2.200628830115714	3.89064120805541	200 m	4903634	26
group_161	2022-12-06T00:59:43Z	2022-12-06T06:00:41Z	11	0.20844627473884092	0.20877048953131852	0.20900462962962962	8.105369811940016e-5	3.8780814694407877e-4	2022-12-02T18:20:29Z	2022-12-06T22:03:52Z	2.200628830115714	3.89064120805541	200 m	4903634	26
group_21	2022-12-12T19:11:27Z	2022-12-13T04:11:27Z	19	0.15882824020530015	0.16363420017309133	0.375	0.0012014899919477948	0.003203973311860786	2022-12-12T18:41:27Z	2022-12-13T18:11:27Z	7.76355081216491	3.0610132372505126	200 m	4903634	27
group_43	2022-12-13T05:11:27Z	2022-12-13T15:11:27Z	21	0.16587895912084827	0.1726208042900332	0.4166666666666667	0.001685461292296235	0.004045107101510964	2022-12-12T18:41:27Z	2022-12-13T18:11:27Z	7.76355081216491	3.0610132372505126	200 m	4903634	27
last_group	2022-12-13T16:11:27Z	2022-12-13T18:11:27Z	5	0.1751921181592128	0.175352883401854	0.08333333333333333	4.019131066030496e-5	4.822957279236595e-4	2022-12-12T18:41:27Z	2022-12-13T18:11:27Z	7.76355081216491	3.0610132372505126	200 m	4903634	27
last_group	2022-12-22T18:04:10Z	2022-12-23T17:04:10Z	47	0.1530686999733496	0.1689274630111156	0.9583333333333334	0.003964690759441503	0.004137068618547655	2022-12-22T17:34:10Z	2022-12-23T17:04:10Z	9.252457687901435	0	200 m	4903634	28
group_23	2023-01-01T18:12:13Z	2023-01-02T04:12:13Z	21	0.14955305914138622	0.15370823950624923	0.4166666666666667	0.0010387950912157523	0.0024931082189178053	2023-01-01T17:42:13Z	2023-01-02T17:12:13Z	8.032458697019084	3.249005671642284	200 m	4903634	29
group_37	2023-01-02T05:12:13Z	2023-01-02T11:12:13Z	13	0.15562747185014603	0.1607499313304191	0.25	0.0012806148700682668	0.005122459480273067	2023-01-01T17:42:13Z	2023-01-02T17:12:13Z	8.032458697019084	3.249005671642284	200 m	4903634	29
last_group	2023-01-02T12:12:13Z	2023-01-02T17:12:13Z	11	0.16427543133829903	0.1670018916029453	0.20833333333333334	6.816150661615658e-4	0.0032717523175755155	2023-01-01T17:42:13Z	2023-01-02T17:12:13Z	8.032458697019084	3.249005671642284	200 m	4903634	29
group_6	2022-05-24T09:40:15Z	2022-05-24T11:10:15Z	4	0.05328455498194365	0.05484419160637405	0.0625	3.8990915610759985e-4	0.006238546497721598	2022-05-24T09:10:16Z	2022-05-24T22:40:15Z	10.205518282433973	82.628708026573	500 m	4903634	3
group_14	2022-05-24T13:10:15Z	2022-05-24T15:10:15Z	5	0.06922145352955617	0.06984772564606953	0.08333333333333333	1.565680291283414e-4	0.0018788163495400967	2022-05-24T09:10:16Z	2022-05-24T22:40:15Z	10.205518282433973	82.628708026573	500 m	4903634	3
group_22	2022-05-24T17:10:15Z	2022-05-24T19:10:15Z	5	0.20747378800444244	0.2094189979633486	0.08333333333333333	4.8630248972653806e-4	0.005835629876718457	2022-05-24T09:10:16Z	2022-05-24T22:40:15Z	10.205518282433973	82.628708026573	500 m	4903634	3
last_group	2022-05-24T20:10:15Z	2022-05-24T22:40:15Z	6	0.2211101648475349	0.22322474645330578	0.10416666666666667	5.286454014427205e-4	0.005074995853850117	2022-05-24T09:10:16Z	2022-05-24T22:40:15Z	10.205518282433973	82.628708026573	500 m	4903634	3
group_7	2022-05-28T11:47:12Z	2022-05-28T13:47:12Z	5	0.06202636301955451	0.0645275355256231	0.08333333333333333	6.252931265171464e-4	0.007503517518205757	2022-05-28T11:17:12Z	2022-05-29T00:47:12Z	23.374338909041562	146.04605852286198	500 m	4903634	5
group_20	2022-05-28T15:17:12Z	2022-05-28T20:17:12Z	11	0.1764783952022126	0.18710599293581828	0.20833333333333334	0.002656899433401423	0.01275311728032683	2022-05-28T11:17:12Z	2022-05-29T00:47:12Z	23.374338909041562	146.04605852286198	500 m	4903634	5
last_group	2022-05-28T22:17:12Z	2022-05-29T00:47:12Z	6	0.4139948612931624	0.4227074475574203	0.10416666666666667	0.002178146566064479	0.020910207034218996	2022-05-28T11:17:12Z	2022-05-29T00:47:12Z	23.374338909041562	146.04605852286198	500 m	4903634	5
group_24	2022-06-01T10:38:21Z	2022-06-01T21:08:21Z	22	0.05515619191853275	0.06077636300938208	0.4375	0.001405042772712332	0.0032115263376281877	2022-06-01T10:08:21Z	2022-06-02T13:38:20Z	7.505303966715385	5.933928009810433	500 m	4903634	7
group_46	2022-06-01T22:08:21Z	2022-06-02T08:08:21Z	21	0.06484029208389672	0.07157055641283824	0.4166666666666667	0.0016825660822353816	0.004038158597364915	2022-06-01T10:08:21Z	2022-06-02T13:38:20Z	7.505303966715385	5.933928009810433	500 m	4903634	7
last_group	2022-06-02T09:38:21Z	2022-06-02T13:38:20Z	9	0.07862584657631334	0.07925359296805995	0.1666550925925926	1.5693659793665146e-4	9.416849824103539e-4	2022-06-01T10:08:21Z	2022-06-02T13:38:20Z	7.505303966715385	5.933928009810433	500 m	4903634	7
group_20	2022-06-07T05:59:25Z	2022-06-07T12:29:25Z	14	0.06577870851048839	0.07266716422464034	0.2708333333333333	0.001722113928537987	0.006358574505371029	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_54	2022-06-07T13:29:25Z	2022-06-08T05:29:24Z	33	0.07642950969719145	0.09088470651126256	0.6666550925925926	0.0036137992035177764	0.005420792916264794	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_63	2022-06-08T06:29:24Z	2022-06-08T09:59:24Z	8	0.09403406499219698	0.09939367170538482	0.14583333333333334	0.0013399016782969612	0.009187897222607733	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_92	2022-06-08T17:59:24Z	2022-06-09T00:29:24Z	14	0.189041320769718	0.1974385785973357	0.2708333333333333	0.002099314456904429	0.0077513149178009685	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_102	2022-06-09T01:29:24Z	2022-06-09T05:29:23Z	9	0.2032624087937989	0.21006761155322445	0.1666550925925926	0.00170130068985639	0.01020851306365665	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_141	2022-06-09T06:59:23Z	2022-06-10T00:59:23Z	37	0.2698653187423985	0.2794240559351285	0.75	0.0023896842981824956	0.0031862457309099943	2022-06-07T03:29:25Z	2022-06-10T03:29:23Z	11.900381589728076	28.380305389831307	500 m	4903634	8
group_61	2022-06-17T04:10:10Z	2022-06-18T09:10:09Z	59	0.05671655862449105	0.06953457733103877	1.2083217592592592	0.003204504676636929	0.0026520292728994597	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_69	2022-06-18T10:10:09Z	2022-06-18T13:10:09Z	7	0.07360741888127119	0.07548859151352978	0.125	4.702931580646483e-4	0.003762345264517186	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_73	2022-06-18T14:10:09Z	2022-06-18T15:10:09Z	3	0.0773706492646877	0.0776844116682688	0.041666666666666664	7.844060089527358e-5	0.0018825744214865658	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_76	2022-06-18T16:10:09Z	2022-06-18T16:40:09Z	2	0.0830221415705952	0.08365057833543849	0.020833333333333332	1.571091912108205e-4	0.0075412411781193844	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_83	2022-06-18T18:10:09Z	2022-06-18T20:10:09Z	5	0.1120329112286718	0.11456555872127598	0.08333333333333333	6.331618731510447e-4	0.007597942477812536	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_96	2022-06-18T21:10:09Z	2022-06-19T02:40:09Z	12	0.11646609724293452	0.1191601018053509	0.22916666666666666	6.735011406040943e-4	0.0029389140680905934	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_105	2022-06-19T03:40:09Z	2022-06-19T07:10:08Z	8	0.1224904335249549	0.12407729433840405	0.14582175925925925	3.967152033622877e-4	0.002720548739622324	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
last_group	2022-06-19T08:10:08Z	2022-06-20T03:40:08Z	40	0.1259823586703347	0.13982130506090024	0.8125	0.0034597365976413857	0.004258137350943244	2022-06-17T03:40:10Z	2022-06-20T03:40:08Z	8.040783056015469	8.449399869428758	500 m	4903634	9
group_8	2022-06-26T19:43:09Z	2022-06-26T22:13:09Z	6	0.06233892406679281	0.06640444179295328	0.10416666666666667	0.0010163794315401174	0.009757242542785127	2022-06-26T19:13:09Z	2022-06-29T19:13:06Z	10.0134305657115	10.021766875159246	500 m	4903634	10
group_26	2022-06-26T23:13:09Z	2022-06-27T07:13:09Z	17	0.0711005641184522	0.07548859151352978	0.3333333333333333	0.0010970068487693961	0.0032910205463081883	2022-06-26T19:13:09Z	2022-06-29T19:13:06Z	10.0134305657115	10.021766875159246	500 m	4903634	10
group_51	2022-06-27T08:13:09Z	2022-06-27T19:43:08Z	24	0.0776844116682688	0.0830221415705952	0.4791550925925926	0.0013344324755816019	0.0027849698275381144	2022-06-26T19:13:09Z	2022-06-29T19:13:06Z	10.0134305657115	10.021766875159246	500 m	4903634	10
group_58	2022-06-27T21:13:08Z	2022-06-27T23:13:08Z	5	0.09529450300483214	0.09750122568364794	0.08333333333333333	5.516806697039509e-4	0.00662016803644741	2022-06-26T19:13:09Z	2022-06-29T19:13:06Z	10.0134305657115	10.021766875159246	500 m	4903634	10
group_87	2022-06-28T01:13:08Z	2022-06-28T13:43:08Z	26	0.11678294147455465	0.1266175817937913	0.5208333333333334	0.0024586600798091607	0.004720627353233588	2022-06-26T19:13:09Z	2022-06-29T19:13:06Z	10.0134305657115	10.021766875159246	500 m	4903634	10
