max_time	min_time	small_flux	big_flux	park_depth	wmo	cycle	window_size	quartile
2022-11-01T17:52:09Z	2022-10-31T18:22:09Z	22.557911030179486	85.99693010141269	200 m	6904240	20	3	95
2022-11-01T17:52:09Z	2022-10-31T18:22:09Z	14.413932893468102	90.44323707356683	200 m	6904240	20	5	90
2022-11-01T17:52:09Z	2022-10-31T18:22:09Z	22.557911030179486	85.99693010141269	200 m	6904240	20	5	95
2022-11-01T17:52:09Z	2022-10-31T18:22:09Z	14.413932893468102	90.44323707356683	200 m	6904240	20	7	90
2022-11-01T17:52:09Z	2022-10-31T18:22:09Z	22.557911030179486	85.99693010141269	200 m	6904240	20	7	95
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	12.0807032748454	22.374315734414655	200 m	6904240	21	3	90
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	13.599853768221637	19.929815405758006	200 m	6904240	21	3	95
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	13.599853768221637	19.929815405758006	200 m	6904240	21	5	90
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	16.367339106055486	17.242045249582137	200 m	6904240	21	5	95
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	13.599853768221637	19.929815405758006	200 m	6904240	21	7	90
2022-11-11T17:37:48Z	2022-11-10T18:07:48Z	16.367339106055486	17.242045249582137	200 m	6904240	21	7	95
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	8.569827020282508	2.9980426653616403	200 m	6904240	22	3	90
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	0.45681341248835355	0	200 m	6904240	22	3	95
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	0.45681341248835355	0	200 m	6904240	22	5	90
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	0.45681341248835355	0	200 m	6904240	22	5	95
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	0.45681341248835355	0	200 m	6904240	22	7	90
2022-11-21T17:26:43Z	2022-11-20T17:52:05Z	0.45681341248835355	0	200 m	6904240	22	7	95
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	11.519800653580724	11.47785714494369	200 m	6904240	23	3	90
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	19.216588555251697	0	200 m	6904240	23	3	95
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	14.431930312287687	8.552542605957253	200 m	6904240	23	5	90
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	19.216588555251697	0	200 m	6904240	23	5	95
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	14.431930312287687	8.552542605957253	200 m	6904240	23	7	90
2022-12-01T19:01:15Z	2022-11-30T19:31:15Z	19.216588555251697	0	200 m	6904240	23	7	95
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	8.004835965959163	16.850461899156358	500 m	6904240	3	3	90
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	10.66293515866999	14.516094284479731	500 m	6904240	3	3	95
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	8.818145549933918	16.275307832380406	500 m	6904240	3	5	90
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	13.167018531068553	13.12020709497313	500 m	6904240	3	5	95
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	10.013423371750857	15.509477539543589	500 m	6904240	3	7	90
2022-05-27T18:53:55Z	2022-05-24T18:53:59Z	13.167018531068553	13.12020709497313	500 m	6904240	3	7	95
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	8.077478054716428	15.435436066038289	500 m	6904240	5	3	90
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	9.538529632001122	12.8395901744282	500 m	6904240	5	3	95
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	7.407179879467499	14.474670179767804	500 m	6904240	5	5	90
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	9.538529632001122	12.8395901744282	500 m	6904240	5	5	95
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	8.103187414172274	13.99050350748686	500 m	6904240	5	7	90
2022-06-07T19:34:44Z	2022-06-04T19:34:47Z	9.538529632001122	12.8395901744282	500 m	6904240	5	7	95
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	9.853962419596565	18.999526097012673	500 m	6904240	6	3	90
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	10.523608160132214	17.584609460467323	500 m	6904240	6	3	95
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	10.455044862350674	18.20728549581219	500 m	6904240	6	5	90
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	10.523608160132214	17.584609460467323	500 m	6904240	6	5	95
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	10.455044862350674	18.20728549581219	500 m	6904240	6	7	90
2022-06-18T04:04:41Z	2022-06-15T04:04:44Z	10.523608160132214	17.584609460467323	500 m	6904240	6	7	95
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	9.447424515705343	31.61930345586846	500 m	6904240	7	3	90
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	13.922117353453078	28.84778384144955	500 m	6904240	7	3	95
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	9.899258516741885	31.47103058088291	500 m	6904240	7	5	90
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	14.636735270252913	28.15197854889677	500 m	6904240	7	5	95
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	10.24744936818279	31.28628935065823	500 m	6904240	7	7	90
2022-06-27T19:38:49Z	2022-06-24T19:38:52Z	14.636735270252913	28.15197854889677	500 m	6904240	7	7	95
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	7.849061880993808	2.136388671429177	500 m	6904240	8	3	90
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	7.849061880993808	2.136388671429177	500 m	6904240	8	3	95
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	7.849061880993808	2.136388671429177	500 m	6904240	8	5	90
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	8.836636472944589	0	500 m	6904240	8	5	95
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	7.849061880993808	2.136388671429177	500 m	6904240	8	7	90
2022-07-07T18:50:41Z	2022-07-04T18:50:44Z	8.836636472944589	0	500 m	6904240	8	7	95
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	8.119966678069733	45.650601267512506	500 m	6904240	9	3	90
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	9.99731096598435	44.144882123137265	500 m	6904240	9	3	95
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	8.410951035077273	45.49203348075246	500 m	6904240	9	5	90
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	10.684439550483871	43.52437684229413	500 m	6904240	9	5	95
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	8.62673356265087	45.05820581908326	500 m	6904240	9	7	90
2022-07-17T20:25:49Z	2022-07-14T20:25:52Z	10.684439550483871	43.52437684229413	500 m	6904240	9	7	95
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	7.624158769994823	38.95268237819929	500 m	6904240	10	3	90
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	8.74089144628726	31.82544420966919	500 m	6904240	10	3	95
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	7.929412987201908	38.812541272862426	500 m	6904240	10	5	90
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	8.914491039746556	31.454378654738594	500 m	6904240	10	5	95
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	7.9154914243457055	38.286699837571135	500 m	6904240	10	7	90
2022-07-27T20:43:05Z	2022-07-24T20:43:10Z	8.914491039746556	31.454378654738594	500 m	6904240	10	7	95
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	8.431076163574803	9.163766691062353	500 m	6904240	11	3	90
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	10.636807612004255	6.687033396184584	500 m	6904240	11	3	95
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	8.844100409341102	8.701580513345892	500 m	6904240	11	5	90
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	10.636807612004255	6.687033396184584	500 m	6904240	11	5	95
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	9.555056099309061	7.892726752760843	500 m	6904240	11	7	90
2022-08-06T20:52:26Z	2022-08-03T20:52:29Z	10.636807612004255	6.687033396184584	500 m	6904240	11	7	95
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	7.791497078878114	2.7352438601963103	500 m	6904240	13	3	90
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	8.225459599100278	1.398409685168599	500 m	6904240	13	3	95
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	7.991878352352741	2.4159715038099776	500 m	6904240	13	5	90
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	8.225459599100278	1.398409685168599	500 m	6904240	13	5	95
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	7.991878352352741	2.4159715038099776	500 m	6904240	13	7	90
2022-08-26T20:25:13Z	2022-08-23T20:25:18Z	8.225459599100278	1.398409685168599	500 m	6904240	13	7	95
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	8.660198056366912	22.559044164096004	500 m	6904240	14	3	90
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	11.924148904789124	20.018997011377746	500 m	6904240	14	3	95
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	9.633053624265644	21.861062351904486	500 m	6904240	14	5	90
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	12.373170081132336	19.120497486410354	500 m	6904240	14	5	95
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	9.633053624265644	21.861062351904486	500 m	6904240	14	7	90
2022-09-05T20:44:10Z	2022-09-02T20:44:13Z	12.30913545080845	19.59270175153519	500 m	6904240	14	7	95
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	7.384656341668132	13.988822725085173	500 m	6904240	15	3	90
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	8.956606284690446	12.595072164096127	500 m	6904240	15	3	95
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	7.89835407198944	13.396207795908225	500 m	6904240	15	5	90
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	8.956606284690446	12.595072164096127	500 m	6904240	15	5	95
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	8.13861684912011	13.159238996721761	500 m	6904240	15	7	90
2022-09-15T20:27:00Z	2022-09-12T20:27:03Z	8.956606284690446	12.595072164096127	500 m	6904240	15	7	95
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	8.72780059375622	11.681137399603816	500 m	6904240	16	3	90
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	10.132420511681406	10.329554446178301	500 m	6904240	16	3	95
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	8.88357321532511	11.47114929290113	500 m	6904240	16	5	90
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	10.132420511681406	10.329554446178301	500 m	6904240	16	5	95
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	9.356142737314388	10.971432638886979	500 m	6904240	16	7	90
2022-09-25T20:21:58Z	2022-09-22T20:22:01Z	10.132420511681406	10.329554446178301	500 m	6904240	16	7	95
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.24147790309863	7.695729902349315	500 m	6904240	17	3	90
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.982066512543108	6.83680771002891	500 m	6904240	17	3	95
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.674849172125699	7.225072045294634	500 m	6904240	17	5	90
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.982066512543108	6.83680771002891	500 m	6904240	17	5	95
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.674849172125699	7.225072045294634	500 m	6904240	17	7	90
2022-10-05T20:43:34Z	2022-10-02T20:43:37Z	7.982066512543108	6.83680771002891	500 m	6904240	17	7	95
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	7.457563303385288	6.90956075050876	500 m	6904240	18	3	90
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	8.969606205337975	5.869812598794424	500 m	6904240	18	3	95
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	7.964743712767937	6.667142853620938	500 m	6904240	18	5	90
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	8.557468775615499	4.559631445224717	500 m	6904240	18	5	95
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	7.964743712767937	6.667142853620938	500 m	6904240	18	7	90
2022-10-15T21:26:43Z	2022-10-12T21:26:48Z	9.623907188899535	5.254144188945229	500 m	6904240	18	7	95
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	7.223463797767304	11.52214448935352	500 m	6904240	19	3	90
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	8.279104819725527	10.185363118939623	500 m	6904240	19	3	95
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	7.462381447466691	11.314637849190987	500 m	6904240	19	5	90
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	8.279104819725527	10.185363118939623	500 m	6904240	19	5	95
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	8.021707266277945	10.484230521869135	500 m	6904240	19	7	90
2022-10-25T20:39:39Z	2022-10-22T20:39:42Z	8.279104819725527	10.185363118939623	500 m	6904240	19	7	95
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	8.358860796874565	12.108795819906016	500 m	6904240	20	3	90
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	9.942270756842095	9.908764496594726	500 m	6904240	20	3	95
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	8.635455832262991	11.899616670971579	500 m	6904240	20	5	90
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	9.942270756842095	9.908764496594726	500 m	6904240	20	5	95
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	8.214455232397768	11.568989369217226	500 m	6904240	20	7	90
2022-11-04T21:30:54Z	2022-11-01T21:30:57Z	9.942270756842095	9.908764496594726	500 m	6904240	20	7	95
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	7.809899404490829	5.53456290325055	500 m	6904240	21	3	90
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	10.159377099348726	1.9476793169933884	500 m	6904240	21	3	95
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	8.993946040803545	4.154699581128776	500 m	6904240	21	5	90
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	10.159377099348726	1.9476793169933884	500 m	6904240	21	5	95
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	9.665055872641894	3.0960687711656063	500 m	6904240	21	7	90
2022-11-14T21:11:25Z	2022-11-11T21:11:29Z	10.159377099348726	1.9476793169933884	500 m	6904240	21	7	95
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	7.349969575700997	3.601230448052338	500 m	6904240	22	3	90
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	7.505641578485496	2.678968612102659	500 m	6904240	22	3	95
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	7.410728650151788	3.6598277638661076	500 m	6904240	22	5	90
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	8.006785656269571	1.9402094645659453	500 m	6904240	22	5	95
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	7.410728650151788	3.6598277638661076	500 m	6904240	22	7	90
2022-11-24T23:38:47Z	2022-11-21T23:38:50Z	8.006785656269571	1.9402094645659453	500 m	6904240	22	7	95
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	6.423565744009349	4.176301881572348	500 m	6904240	23	3	90
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	7.744222127928965	2.212232169250605	500 m	6904240	23	3	95
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	6.828957639700373	3.5988062589693635	500 m	6904240	23	5	90
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	7.744222127928965	2.212232169250605	500 m	6904240	23	5	95
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	7.063103281904292	3.2378384095286235	500 m	6904240	23	7	90
2022-12-04T21:59:12Z	2022-12-01T21:59:15Z	7.744222127928965	2.212232169250605	500 m	6904240	23	7	95
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	4.760060723476696	3.274874180890391	1000 m	6904240	1	3	90
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	NA	0	1000 m	6904240	1	3	95
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	NA	0	1000 m	6904240	1	5	90
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	NA	0	1000 m	6904240	1	5	95
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	NA	0	1000 m	6904240	1	7	90
2022-05-22T04:04:32Z	2022-05-21T21:34:32Z	NA	0	1000 m	6904240	1	7	95
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	6.056219317895064	5.17523480758669	1000 m	6904240	2	3	90
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	7.027568365317386	3.4436272696544483	1000 m	6904240	2	3	95
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	7.027568365317386	3.4436272696544483	1000 m	6904240	2	5	90
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	7.027568365317386	3.4436272696544483	1000 m	6904240	2	5	95
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	7.027568365317386	3.4436272696544483	1000 m	6904240	2	7	90
2022-05-23T10:55:39Z	2022-05-22T17:25:39Z	7.027568365317386	3.4436272696544483	1000 m	6904240	2	7	95
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	6.043505789710054	25.776150856936287	1000 m	6904240	3	3	90
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	6.623437629769279	24.71998978004521	1000 m	6904240	3	3	95
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	6.660540930894049	25.255848629319694	1000 m	6904240	3	5	90
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	7.202466730203314	24.196479887976416	1000 m	6904240	3	5	95
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	6.680928992979965	24.948845626097064	1000 m	6904240	3	7	90
2022-06-01T16:19:11Z	2022-05-27T23:19:19Z	7.202466730203314	24.196479887976416	1000 m	6904240	3	7	95
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	5.000649353685368	32.67110235004889	1000 m	6904240	4	3	90
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	7.16974176163719	32.053621439375384	1000 m	6904240	4	3	95
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	7.16974176163719	32.053621439375384	1000 m	6904240	4	5	90
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	7.16974176163719	32.053621439375384	1000 m	6904240	4	5	95
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	7.16974176163719	32.053621439375384	1000 m	6904240	4	7	90
2022-06-03T11:00:46Z	2022-06-02T21:30:46Z	7.16974176163719	32.053621439375384	1000 m	6904240	4	7	95
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	6.34011552588104	36.20184696963541	1000 m	6904240	5	3	90
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	9.048421427687451	34.703097747841475	1000 m	6904240	5	3	95
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	6.819707719746807	35.77205776784051	1000 m	6904240	5	5	90
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	10.636688631094815	33.60228715917146	1000 m	6904240	5	5	95
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	7.069653048298782	35.84431466944703	1000 m	6904240	5	7	90
2022-06-13T00:40:07Z	2022-06-08T00:10:15Z	10.636688631094815	33.60228715917146	1000 m	6904240	5	7	95
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	7.139154784994924	9.629314456788022	1000 m	6904240	6	3	90
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	9.118233620386661	6.699836279429738	1000 m	6904240	6	3	95
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	8.030278955350704	8.564325851704146	1000 m	6904240	6	5	90
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	9.35535793756393	6.372374361993985	1000 m	6904240	6	5	95
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	8.363488048254743	8.260784401900645	1000 m	6904240	6	7	90
2022-06-22T16:29:55Z	2022-06-18T08:30:01Z	9.35535793756393	6.372374361993985	1000 m	6904240	6	7	95
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	7.7231013891487255	16.68733521366821	1000 m	6904240	7	3	90
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	10.397411874796566	13.8690446820234	1000 m	6904240	7	3	95
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	8.62281732272633	15.736763184714315	1000 m	6904240	7	5	90
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	11.361718447818145	12.768689577121386	1000 m	6904240	7	5	95
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	9.25457428034787	15.022709150520996	1000 m	6904240	7	7	90
2022-07-02T16:28:56Z	2022-06-27T23:59:02Z	11.361718447818145	12.768689577121386	1000 m	6904240	7	7	95
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	7.422246503563602	16.47471095121693	1000 m	6904240	8	3	90
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	10.52856546743576	13.671096866170888	1000 m	6904240	8	3	95
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	8.186484288511936	15.74646936143205	1000 m	6904240	8	5	90
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	11.493391234212643	12.776765791894931	1000 m	6904240	8	5	95
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	9.480619299565921	14.809730284196418	1000 m	6904240	8	7	90
2022-07-12T18:45:58Z	2022-07-07T23:16:04Z	11.493391234212643	12.776765791894931	1000 m	6904240	8	7	95
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	8.05490489155233	28.665053766524103	1000 m	6904240	9	3	90
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	9.287194974100675	26.545608019297838	1000 m	6904240	9	3	95
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	9.233378220691092	26.90488567337825	1000 m	6904240	9	5	90
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	10.44818991718118	25.6035043377835	1000 m	6904240	9	5	95
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	9.226967663161663	26.799942423153183	1000 m	6904240	9	7	90
2022-07-22T18:31:16Z	2022-07-18T01:01:23Z	10.44818991718118	25.6035043377835	1000 m	6904240	9	7	95
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	7.147191580530317	19.9214233529115	1000 m	6904240	10	3	90
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	9.555296023797807	17.79451455757767	1000 m	6904240	10	3	95
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	7.908229527573107	19.465188603170898	1000 m	6904240	10	5	90
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	10.430777451023694	17.186561294761724	1000 m	6904240	10	5	95
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	8.710245611444304	18.557900603761922	1000 m	6904240	10	7	90
2022-08-01T18:18:32Z	2022-07-28T01:18:38Z	10.430777451023694	17.186561294761724	1000 m	6904240	10	7	95
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	6.9220312594515265	14.078496615792965	1000 m	6904240	11	3	90
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	8.548071241742957	12.456120290921948	1000 m	6904240	11	3	95
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	7.239531765443168	13.669060956291595	1000 m	6904240	11	5	90
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	9.230635159435195	12.008939767218461	1000 m	6904240	11	5	95
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	7.851869000546216	13.164125537365639	1000 m	6904240	11	7	90
2022-08-11T18:32:55Z	2022-08-07T01:33:01Z	9.230635159435195	12.008939767218461	1000 m	6904240	11	7	95
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	6.496135678268685	17.739018089501823	1000 m	6904240	13	3	90
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	8.322578873506295	15.987236784737677	1000 m	6904240	13	3	95
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	7.0687903844395406	16.889676622613404	1000 m	6904240	13	5	90
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	8.81122379211218	15.584739352497111	1000 m	6904240	13	5	95
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	7.670725650256243	16.446973736542283	1000 m	6904240	13	7	90
2022-08-31T18:21:07Z	2022-08-27T01:21:13Z	8.81122379211218	15.584739352497111	1000 m	6904240	13	7	95
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	6.358551241196375	6.184811005132494	1000 m	6904240	14	3	90
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	7.331651736228735	4.976046297185425	1000 m	6904240	14	3	95
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	6.655709386181567	5.801349468364479	1000 m	6904240	14	5	90
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	7.769434762647082	4.424335814130769	1000 m	6904240	14	5	95
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	7.331651736228735	4.976046297185425	1000 m	6904240	14	7	90
2022-09-10T18:40:01Z	2022-09-06T01:40:07Z	7.769434762647082	4.424335814130769	1000 m	6904240	14	7	95
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	6.790773100692764	5.375351672563339	1000 m	6904240	15	3	90
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	8.065228672222437	3.8626690074307493	1000 m	6904240	15	3	95
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	7.4436040688969465	5.215378972436496	1000 m	6904240	15	5	90
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	8.815703449815276	2.8801994210129203	1000 m	6904240	15	5	95
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	7.754395324191539	4.324305900993015	1000 m	6904240	15	7	90
2022-09-20T18:22:14Z	2022-09-16T00:52:20Z	8.481369705845887	2.8801994210129203	1000 m	6904240	15	7	95
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.201579984031185	5.020724263723084	1000 m	6904240	16	3	90
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.691497294294118	4.1522417716883435	1000 m	6904240	16	3	95
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.300279252701822	4.884741251608	1000 m	6904240	16	5	90
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.920628937169509	3.8640145573065823	1000 m	6904240	16	5	95
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.3922347577703045	4.54006511000045	1000 m	6904240	16	7	90
2022-09-30T18:27:25Z	2022-09-26T00:57:31Z	6.920628937169509	3.8640145573065823	1000 m	6904240	16	7	95
2022-10-10T18:38:48Z	2022-10-06T01:08:55Z	5.987926603593055	6.783259714156289	1000 m	6904240	17	3	90
2022-10-10T18:38:48Z	2022-10-06T01:08:55Z	7.590651502044022	5.7384397199470465	1000 m	6904240	17	3	95
2022-10-10T18:38:48Z	2022-10-06T01:08:55Z	6.620814862811548	5.906784992532835	1000 m	6904240	17	5	90
2022-10-10T18:38:48Z	2022-10-06T01:08:55Z	8.234556562349285	5.177254378668296	1000 m	6904240	17	5	95
2022-10-10T18:38:48Z	2022-10-06T01:08:55Z	7.012290831159234	5.41481175450623	1000 m	6904240	17	7	90
